epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,12022.3,1.32623,0.93227,1.0042,0.53392,0.42893,0.4442,0.27098,1.31936,0.97878,1.01994,0.00571825,0.00571825,0.00571825
175,12091.3,1.3222,0.93165,1.00305,0.53536,0.42907,0.44403,0.27098,1.31935,0.9787,1.01988,0.0056935,0.0056935,0.0056935
176,12160.1,1.32175,0.93049,1.00317,0.53599,0.42982,0.44396,0.27094,1.31918,0.9786,1.01981,0.00566875,0.00566875,0.00566875
177,12228,1.32338,0.93256,1.00469,0.53528,0.42931,0.44401,0.27094,1.3192,0.97861,1.01978,0.005644,0.005644,0.005644
178,12296.7,1.31656,0.92668,1.00094,0.5343,0.43038,0.44436,0.27107,1.31909,0.97849,1.01967,0.00561925,0.00561925,0.00561925
179,12365.2,1.3297,0.93408,1.00477,0.53305,0.43132,0.44412,0.27096,1.31895,0.9783,1.01956,0.0055945,0.0055945,0.0055945
180,12433.1,1.32136,0.92802,1.00185,0.53442,0.43057,0.44428,0.27099,1.31892,0.9782,1.01936,0.00556975,0.00556975,0.00556975
181,12500.8,1.31694,0.92353,1.0031,0.53655,0.43007,0.44439,0.27107,1.31885,0.97817,1.01928,0.005545,0.005545,0.005545
182,12569.1,1.31526,0.92619,1.00308,0.53608,0.42994,0.4444,0.27118,1.31894,0.97817,1.0192,0.00552025,0.00552025,0.00552025
183,12637.4,1.31696,0.92468,1.00071,0.53275,0.43036,0.44454,0.27124,1.31878,0.97797,1.0191,0.0054955,0.0054955,0.0054955
184,12705.7,1.31733,0.92462,1.00115,0.53429,0.42949,0.44444,0.27127,1.31863,0.9777,1.01893,0.00547075,0.00547075,0.00547075
185,12773.6,1.31604,0.92099,0.99924,0.53651,0.42896,0.44442,0.27147,1.31851,0.97761,1.01892,0.005446,0.005446,0.005446
186,12841.8,1.31678,0.92062,0.9995,0.53637,0.42888,0.44453,0.27123,1.3185,0.97752,1.01882,0.00542125,0.00542125,0.00542125
187,12910.5,1.31999,0.92043,0.99997,0.5387,0.42872,0.44472,0.27129,1.31874,0.97779,1.01881,0.0053965,0.0053965,0.0053965
188,12978.9,1.31669,0.92171,0.99964,0.53823,0.42845,0.44479,0.2713,1.31873,0.97764,1.01882,0.00537175,0.00537175,0.00537175
189,13048,1.31598,0.92124,1.00221,0.53891,0.42838,0.44477,0.27129,1.31867,0.97751,1.01865,0.005347,0.005347,0.005347
190,13115.9,1.31269,0.9177,1.00141,0.54045,0.42749,0.44474,0.27112,1.31863,0.97743,1.01857,0.00532225,0.00532225,0.00532225
191,13186.5,1.31274,0.91415,0.99896,0.53998,0.42742,0.44473,0.27118,1.31851,0.97728,1.01849,0.0052975,0.0052975,0.0052975
192,13258,1.30888,0.91412,0.99993,0.54022,0.42677,0.44478,0.27121,1.31827,0.97704,1.01829,0.00527275,0.00527275,0.00527275
